YEAR,DOY,Hour,"Scalar B, nT","Vector b Magnitude, nT","BX, nT","BY, nT","BZ, nT",SW Proton Density N/cm3,Flow Pressure,E electric field,Dst-index nT
2021,329,13,3.5,3.2,1.8,-2.6,0.5,2.6,0.99,-0.57,-6
2021,329,14,3,2.6,1.3,-2.2,-0.2,2.8,1.07,-0.18,-7
2021,329,15,2.1,1.4,1.1,-0.8,-0.5,2.9,1.11,0.13,-7
2021,329,16,2.2,1.7,1.5,-0.9,-0.1,2.6,0.95,-0.04,-7
2021,329,17,2.4,2.3,2,-1.1,0,2.5,0.86,-0.08,-6
2021,329,18,1.9,1.8,1.2,-1.3,-0.5,2.6,0.86,0.17,-4
2021,329,19,1.8,1.7,1.5,-0.8,-0.3,2.4,0.8,0.08,-4
2021,329,20,1.6,1.4,1.2,-0.5,-0.6,2.4,0.76,0.25,-5
2021,329,21,1.9,1.9,1.6,-0.1,-1,2.4,0.73,0.41,-3
2021,329,22,1.4,1.1,0.4,0.4,-1,2.5,0.72,0.4,-1
2021,329,23,1.5,1.3,-0.2,0.8,-1,2.6,0.72,0.39,-1
2021,330,0,1.5,1.2,-0.5,-0.3,-1,3,0.82,0.38,1
2021,330,1,1.5,0.8,0.3,0.3,-0.7,3.3,0.87,0.26,1
2021,330,2,1.8,1.2,0.4,0.1,-1.2,3.3,0.84,0.45,0
2021,330,3,2.4,1.9,0,-0.9,-1.6,3.5,0.84,0.55,1
2021,330,4,2.1,1.7,0.2,-0.5,-1.6,4,0.91,0.54,0
2021,330,5,2.6,2.5,1.4,-1.3,-1.6,3.6,0.77,0.46,2
2021,330,6,2.8,2.6,0.7,-1.7,-1.9,4.2,0.92,0.5,0
2021,330,7,3.1,3,0.9,-1.9,-2.1,4.4,0.95,0.49,1
2021,330,8,3.8,3.7,-0.7,-3,-2.1,5.4,1.19,0.36,3
2021,330,9,4.5,4,-0.3,-4,-0.6,6.4,1.42,-0.29,5
2021,330,10,3.5,3.3,-0.6,-3.2,0.7,7.5,1.65,-0.64,6
2021,330,11,4,3.7,0.2,-3.6,-0.7,7.7,1.7,-0.21,7
2021,330,12,4.4,4.4,0.4,-4,-1.8,7.1,1.59,0.14,6
2021,330,13,4.3,4.3,0.5,-4.2,-0.9,8.8,1.93,-0.14,4
2021,330,14,4,3.9,-0.2,-3.8,-0.4,12.9,2.88,-0.21,6
2021,330,15,3.8,3.6,0.3,-2.6,2.6,13.9,3.08,-1.1,5
2021,330,16,4.5,3.3,1.1,0.2,3.1,10.9,2.35,-1.06,4
2021,330,17,5.2,4.6,1.8,1.3,4,9.2,1.98,-1.33,7
2021,330,18,5.4,5.4,2.3,0.2,4.8,9.1,1.98,-1.68,10
2021,330,19,5.8,5.8,2.8,0,5.1,8.1,1.71,-1.76,12
2021,330,20,6,5.9,2.8,-0.2,5.1,7.6,1.58,-1.75,10
2021,330,21,5.6,5.3,1.2,1.1,5.1,7.8,1.65,-1.77,10
2021,330,22,5.3,4.9,1.1,0.2,4.7,8.3,1.78,-1.65,12
2021,330,23,5.1,5,0.6,-1.4,4.8,7.6,1.65,-1.69,11
2021,331,0,4.7,4.3,-1,2.1,3.6,6.5,1.44,-1.25,13
2021,331,1,4,3.5,-1.8,2.7,1.1,5.5,1.29,-0.35,11
2021,331,2,2.9,2.7,-2.1,1.8,0,5.7,1.33,0.04,10
2021,331,3,2.4,1.6,-0.8,-0.9,0.9,5.9,1.34,-0.35,8
2021,331,4,2.8,2.4,-0.5,-0.7,2.3,5.3,1.2,-0.83,7
2021,331,5,2.6,2,-1.5,0.2,1.3,4.6,1.03,-0.42,6
2021,331,6,2.8,2.8,-1.7,-0.9,-2,4.1,0.9,0.58,2
2021,331,7,2.9,2.4,-1.7,-0.5,-1.7,4.1,0.88,0.51,0
2021,331,8,3.2,2.1,-1.5,0.2,-1.4,3.6,0.78,0.48,2
2021,331,9,4,3.9,0.2,-0.4,3.9,4.6,0.96,-1.3,5
2021,331,10,3.7,1.9,-1,1.1,1.1,3.9,0.88,-0.24,4
2021,331,11,3.9,3.3,-0.5,-0.8,-3.1,3.8,0.92,0.92,5
2021,331,12,4.2,3.9,-2.2,1.6,-2.8,3.9,0.97,1.13,2
2021,331,13,4,3.8,-1.7,3.2,-1.3,3.9,0.93,0.76,0
2021,331,14,3.4,3.3,-0.9,3.1,-0.9,4.5,1.02,0.58,-3
2021,331,15,3.4,3.3,-1.5,2.5,-1.5,4.7,1.01,0.67,-6
2021,331,16,3.3,3.1,-1.2,2.8,-0.5,5.4,1.14,0.33,-7
2021,331,17,3.6,3.4,-1.8,2.5,-1.4,5.4,1.09,0.55,-4
2021,331,18,4,3.8,-2.2,2.3,-2.1,5.9,1.11,0.74,-3
2021,331,19,4,3.6,-1.6,3.2,-0.8,6.2,1.15,0.32,-1
2021,331,20,4.3,4.2,2.7,-1.8,2.7,5.9,0.95,-0.85,-1
2021,331,21,4.4,4.4,2.5,-2.5,2.6,7.4,1.2,-0.78,2
2021,331,22,4.9,4.8,2.8,-2.2,3.3,7.6,1.24,-0.99,7
2021,331,23,12.2,11.6,3.1,-11.2,-0.2,20.5,5.08,0.07,30
2021,332,0,14.2,14,5,-13,1.3,24.9,6.46,-0.57,27
2021,332,1,15.4,12.6,6.1,-10.4,3.7,22.3,5.69,-1.55,23
2021,332,2,14.8,12.4,3.4,-8.1,-8.8,16.4,4.5,3.2,17
2021,332,3,13.3,9,3.8,-4.4,6.9,16.6,4.79,-2.92,8
2021,332,4,12.8,12.6,1.9,-1.7,12.3,23.1,7.13,-4.98,12
2021,332,5,12.8,10.5,5.1,-4.1,8.2,20.9,6.36,-3.55,13
2021,332,6,13,12.2,8.6,-4.4,7.4,20.8,5.77,-3.24,16
2021,332,7,11.3,9.7,6.4,-6.3,3.7,20.6,6.17,-2.13,17
2021,332,8,11.9,11.4,9.7,-4.8,3.4,18,5.27,-1.85,17
2021,332,9,10.7,10.5,9.4,-4.5,-1.3,17.1,4.81,-0.11,17
2021,332,10,9.4,9.1,5.7,-6.7,-2.3,16.1,4.23,-0.04,14
2021,332,11,10,9.7,3.2,-8.8,2.2,8.6,2.08,-1.81,8
2021,332,12,10.7,10.5,4.7,-7.6,5.5,7.9,1.89,-2.79,8
2021,332,13,10.3,10.2,4.9,-6,6.6,9.6,2.32,-2.98,10
2021,332,14,10.6,10.4,5.2,-6.3,6.5,7.7,1.92,-2.88,6
2021,332,15,11,10.9,4.4,-8.6,5.1,6.1,1.65,-2.48,7
2021,332,16,10.3,10.1,3.3,-9.2,2.8,9.1,2.66,-1.66,10
2021,332,17,9.8,9.6,3.8,-8.4,2.6,9.2,2.6,-1.38,9
2021,332,18,9.4,9.3,7.3,-4,4.2,9.8,2.29,-1.54,10
2021,332,19,8.8,8.1,5.4,-6,-0.5,7.9,1.89,0.07,10
2021,332,20,8,8,2.5,-6.5,-3.8,11.4,3.08,1.32,12
2021,332,21,8.2,7.5,0.6,-7,-2.8,12,3.23,1.04,3
2021,332,22,9.1,8.7,0.9,-7.8,-3.6,12.3,3.24,1.31,5
2021,332,23,8.9,8.7,3.5,-3.9,-7,12.6,3.46,2.6,-1
2021,333,0,8.6,8.3,0.3,-7,-4.4,12.7,3.3,1.6,-10
2021,333,1,8.4,6.9,1,-5.2,-4.4,10.5,2.55,1.56,-12
2021,333,2,8.3,8.3,4.7,1.4,-6.7,5.6,1.44,2.57,-18
2021,333,3,7.9,7.9,4.3,1.1,-6.5,5.4,1.38,2.46,-20
2021,333,4,5.9,5.7,2.6,0.6,-5,7.2,2.02,1.89,-20
2021,333,5,4.6,4.2,1.1,0.2,-4,8.1,2.3,1.52,-16
2021,333,6,4.1,3.8,1.4,-2.6,-2.4,7.6,2.09,0.64,-12
2021,333,7,4.5,2.1,-0.9,0.2,-1.9,6.9,1.9,0.71,-10
2021,333,8,5.2,5.1,1.2,-0.9,-4.8,6,1.59,1.56,-12
2021,333,9,4.9,3.3,0.8,-1.3,-2.9,6.2,1.68,0.85,-12
2021,333,10,4.7,3.6,1.5,-1.8,-2.7,6.3,1.68,0.69,-14
2021,333,11,4.8,4.6,0.6,-2.6,-3.8,6.2,1.64,0.98,-16
2021,333,12,4.8,4.6,0.6,-3.7,-2.7,5.8,1.52,0.51,-15
2021,333,13,4.8,4.7,0.7,-4.1,-2.1,5.8,1.5,0.33,-10
2021,333,14,4.4,3.9,2.3,-2.4,-1.9,5.9,1.45,0.42,-11
2021,333,15,4.5,4.2,2.4,-2.2,-2.6,6.1,1.47,0.74,-14
2021,333,16,4.4,4.1,2.7,-2.3,-2.2,6.7,1.6,0.65,-13
2021,333,17,4.3,4.2,2.2,-2.8,-2.3,7.5,1.83,0.7,-10
2021,333,18,4.2,3.9,2.9,-2,-1.7,7.9,1.91,0.55,-5
2021,333,19,4,3.7,3.4,-1.3,-0.5,7.8,1.83,0.14,-3
2021,333,20,3.1,2.9,1.4,-1.9,-1.7,8,1.78,0.6,-3
2021,333,21,2.9,2.9,1.9,-1.9,-0.9,7.9,1.72,0.32,-1
2021,333,22,3.5,3.5,1.9,-2.8,-0.7,7.4,1.56,0.24,0
2021,333,23,3.6,3.5,2.4,-2.4,-0.8,7.1,1.47,0.28,0
2021,334,0,3,3,2.1,-2.1,-0.5,8,1.68,0.17,2
2021,334,1,2.4,2.3,1.8,-1.4,0.2,8.7,1.81,-0.07,1
2021,334,2,1.8,1.4,0.7,-1.1,0.4,10.2,2.2,-0.18,4
2021,334,3,2.2,1.8,1.2,-1,0.9,11,2.43,-0.35,4
2021,334,4,2.9,2.6,0,-1.9,-1.8,10.8,2.39,0.53,4
2021,334,5,2.4,2.2,0.4,1.2,-1.8,10.3,2.23,0.69,3
2021,334,6,1.9,1.9,0,1.8,-0.8,10.3,2.23,0.41,1
2021,334,7,1.2,1,0.2,1,0,9.4,2,0.1,3
2021,334,8,2.4,2.4,0,2.4,0.3,7.3,1.51,0.17,3
2021,334,9,2.8,2.7,0.1,2.6,0.6,6.4,1.31,0.1,4
2021,334,10,2.7,2.7,0.4,2.5,0.8,6.9,1.4,0.03,3
2021,334,11,3.2,3,-0.9,2.8,0.2,7.1,1.45,0.24,5
2021,334,12,3.4,3,-2.5,1.5,-0.9,7.5,1.56,0.44,5
2021,334,13,3.2,2.8,-2.6,0.1,-1.2,8.8,1.83,0.41,6
2021,334,14,3.5,3.2,-1.4,-1.3,-2.5,12,2.59,0.73,6
2021,334,15,4.7,4,2,-2.9,2,15,3.4,-0.93,5
2021,334,16,5.3,4.1,1.9,-3.4,1.2,18.5,4.48,-0.63,9
2021,334,17,7.5,7.2,1.9,-5.3,4.5,21.2,5.33,-1.91,12
2021,334,18,7.6,6.5,3.3,-3.2,4.6,24.1,5.7,-1.76,15
2021,334,19,9.1,5.5,-2.8,1.8,-4.4,23.4,5.48,1.67,23
2021,334,20,11.1,10.6,-6.5,3.1,-7.8,19.6,4.87,2.98,24
2021,334,21,13,11.1,-6.7,6.7,-5.8,10.1,3.37,2.41,5
2021,334,22,11,9.2,2.6,-3,-8.4,12,4.77,3.91,-5
2021,334,23,11.6,10.1,-6.3,7.8,-1.3,10.4,4.09,0.53,-28
2021,335,0,9.8,8.3,-3.1,7.4,2,8.6,3.53,-0.92,-43
2021,335,1,7.1,4.9,-4.7,1.1,-0.5,9.2,3.73,0.23,-36
2021,335,2,7.1,4.6,-3,3.5,0.1,7.6,3.34,0.05,-35
2021,335,3,7.6,6,-1,5.4,2.2,6.5,3.06,-0.85,-40
2021,335,4,8,6.9,-2.7,6.3,-0.2,5.7,2.62,0.54,-38
2021,335,5,7.6,6.6,-3.2,5.8,-0.3,5,2.51,0.7,-38
2021,335,6,6.7,5.7,-3.8,4.2,0.8,3.8,2.1,0.1,-38
2021,335,7,6.2,5.6,-3,4.8,-0.1,3.6,2.06,0.74,-35
